actor_key,ucdp_actor_id_norm,constituent_ucdp_actor_ids,actor_name,unit_id,month,period_start,year,month_of_year,period_index,rolling_risk_countries_24m,risk_set_source,area_size,log1p_area_size,risk_set_empty_no_metadata,next_month_outcome_available,y_ucdp_best_fatalities_current_24m,y_ucdp_best_fatalities_next_24m,log1p_y_ucdp_best_fatalities_current_24m,log1p_y_ucdp_best_fatalities_next_24m,n_articles,n_unique_articles_raw,n_article_actor_rows_raw,mean_article_actor_weight,n_conflict_relevance_direct,n_event_modality_realized,n_any_fatalities_mentioned_yes,n_any_physical_violence_mentioned_yes,n_any_weapon_mentioned_yes,n_event_context_background_or_context,n_event_context_cbt,n_event_context_civ,n_event_context_crm,n_event_context_historical_background,n_event_context_not_applicable,n_event_context_opr,n_event_context_org,n_event_context_pol,n_event_context_pro,n_event_context_unclear,share_conflict_relevance_direct,log1p_n_conflict_relevance_direct,share_event_modality_realized,log1p_n_event_modality_realized,share_any_fatalities_mentioned_yes,log1p_n_any_fatalities_mentioned_yes,share_any_physical_violence_mentioned_yes,log1p_n_any_physical_violence_mentioned_yes,share_any_weapon_mentioned_yes,log1p_n_any_weapon_mentioned_yes,share_event_context_background_or_context,log1p_n_event_context_background_or_context,share_event_context_cbt,log1p_n_event_context_cbt,share_event_context_civ,log1p_n_event_context_civ,share_event_context_crm,log1p_n_event_context_crm,share_event_context_historical_background,log1p_n_event_context_historical_background,share_event_context_not_applicable,log1p_n_event_context_not_applicable,share_event_context_opr,log1p_n_event_context_opr,share_event_context_org,log1p_n_event_context_org,share_event_context_pol,log1p_n_event_context_pol,share_event_context_pro,log1p_n_event_context_pro,share_event_context_unclear,log1p_n_event_context_unclear,log1p_n_articles
287,287,287,BLA,287,2020-01,2020-01-01,2020,1,0.0,Pakistan,ged_rolling_24m,1,0.6931471805599453,False,True,11.0,38.0,2.4849066497880004,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2020-02,2020-02-01,2020,2,1.0,Pakistan,ged_rolling_24m,1,0.6931471805599453,False,True,38.0,17.0,3.6635616461296463,2.8903717578961645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2020-03,2020-03-01,2020,3,2.0,Pakistan,ged_rolling_24m,1,0.6931471805599453,False,True,17.0,50.0,2.8903717578961645,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2020-04,2020-04-01,2020,4,3.0,Pakistan,ged_rolling_24m,1,0.6931471805599453,False,True,50.0,33.0,3.9318256327243257,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2020-05,2020-05-01,2020,5,4.0,Pakistan,ged_rolling_24m,1,0.6931471805599453,False,True,33.0,31.0,3.5263605246161616,3.4657359027997265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
287,287,287,BLA,287,2020-06,2020-06-01,2020,6,5.0,Pakistan,ged_rolling_24m,1,0.6931471805599453,False,True,31.0,47.0,3.4657359027997265,3.871201010907891,4.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0986122886681098,1.0,1.6094379124341003,0.5,1.0986122886681098,1.0,1.6094379124341003,0.25,0.6931471805599453,0.0,0.0,0.5,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0986122886681098,0.0,0.0,0.0,0.0,1.6094379124341003
287,287,287,BLA,287,2020-07,2020-07-01,2020,7,6.0,Pakistan,ged_rolling_24m,1,0.6931471805599453,False,True,47.0,16.0,3.871201010907891,2.833213344056216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
287,287,287,BLA,287,2020-08,2020-08-01,2020,8,7.0,Pakistan,ged_rolling_24m,1,0.6931471805599453,False,True,16.0,42.0,2.833213344056216,3.7612001156935624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2020-09,2020-09-01,2020,9,8.0,Pakistan,ged_rolling_24m,1,0.6931471805599453,False,True,42.0,45.0,3.7612001156935624,3.828641396489095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2020-10,2020-10-01,2020,10,9.0,Pakistan,ged_rolling_24m,1,0.6931471805599453,False,True,45.0,45.0,3.828641396489095,3.828641396489095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
287,287,287,BLA,287,2020-11,2020-11-01,2020,11,10.0,Pakistan,ged_rolling_24m,1,0.6931471805599453,False,True,45.0,36.0,3.828641396489095,3.6109179126442243,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453
287,287,287,BLA,287,2020-12,2020-12-01,2020,12,11.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,36.0,33.0,3.6109179126442243,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2021-01,2021-01-01,2021,1,12.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,33.0,55.0,3.5263605246161616,4.02535169073515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2021-02,2021-02-01,2021,2,13.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,55.0,32.0,4.02535169073515,3.4965075614664802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2021-03,2021-03-01,2021,3,14.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,32.0,14.0,3.4965075614664802,2.70805020110221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2021-04,2021-04-01,2021,4,15.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,14.0,44.0,2.70805020110221,3.8066624897703196,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,1.0,1.0986122886681098,0.5,0.6931471805599453,1.0,1.0986122886681098,1.0,1.0986122886681098,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098
287,287,287,BLA,287,2021-05,2021-05-01,2021,5,16.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,44.0,26.0,3.8066624897703196,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2021-06,2021-06-01,2021,6,17.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,26.0,29.0,3.295836866004329,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2021-07,2021-07-01,2021,7,18.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,29.0,63.0,3.4011973816621555,4.1588830833596715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
287,287,287,BLA,287,2021-08,2021-08-01,2021,8,19.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,63.0,57.0,4.1588830833596715,4.060443010546419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2021-09,2021-09-01,2021,9,20.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,57.0,50.0,4.060443010546419,3.9318256327243257,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,1.0,1.0986122886681098,1.0,1.0986122886681098,1.0,1.0986122886681098,1.0,1.0986122886681098,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098
287,287,287,BLA,287,2021-10,2021-10-01,2021,10,21.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,50.0,18.0,3.9318256327243257,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2021-11,2021-11-01,2021,11,22.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,18.0,37.0,2.9444389791664403,3.6375861597263857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2021-12,2021-12-01,2021,12,23.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,37.0,54.0,3.6375861597263857,4.007333185232471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2022-01,2022-01-01,2022,1,24.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,54.0,86.0,4.007333185232471,4.465908118654584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
287,287,287,BLA,287,2022-02,2022-02-01,2022,2,25.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,86.0,134.0,4.465908118654584,4.90527477843843,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3862943611198906,1.0,1.3862943611198906,1.0,1.3862943611198906,1.0,1.3862943611198906,0.6666666666666666,1.0986122886681098,0.0,0.0,1.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906
287,287,287,BLA,287,2022-03,2022-03-01,2022,3,26.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,134.0,84.0,4.90527477843843,4.442651256490317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2022-04,2022-04-01,2022,4,27.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,84.0,19.0,4.442651256490317,2.995732273553991,9.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.302585092994046,1.0,2.302585092994046,1.0,2.302585092994046,1.0,2.302585092994046,0.8888888888888888,2.1972245773362196,0.0,0.0,1.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046
287,287,287,BLA,287,2022-05,2022-05-01,2022,5,28.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,19.0,38.0,2.995732273553991,3.6635616461296463,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,1.0,1.0986122886681098,1.0,1.0986122886681098,1.0,1.0986122886681098,1.0,1.0986122886681098,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098
287,287,287,BLA,287,2022-06,2022-06-01,2022,6,29.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,38.0,54.0,3.6635616461296463,4.007333185232471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2022-07,2022-07-01,2022,7,30.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,54.0,31.0,4.007333185232471,3.4657359027997265,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.3862943611198906,1.0,1.3862943611198906,1.0,1.3862943611198906,1.0,1.3862943611198906,0.6666666666666666,1.0986122886681098,0.0,0.0,0.6666666666666666,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6931471805599453,0.0,0.0,0.0,0.0,1.3862943611198906
287,287,287,BLA,287,2022-08,2022-08-01,2022,8,31.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,31.0,48.0,3.4657359027997265,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2022-09,2022-09-01,2022,9,32.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,48.0,27.0,3.8918202981106265,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2022-10,2022-10-01,2022,10,33.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,27.0,60.0,3.332204510175204,4.110873864173311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2022-11,2022-11-01,2022,11,34.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,60.0,93.0,4.110873864173311,4.543294782270004,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,1.0986122886681098,1.0,1.3862943611198906,1.0,1.3862943611198906,1.0,1.3862943611198906,0.6666666666666666,1.0986122886681098,0.0,0.0,0.3333333333333333,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0986122886681098,0.0,0.0,0.0,0.0,1.3862943611198906
287,287,287,BLA,287,2022-12,2022-12-01,2022,12,35.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,93.0,158.0,4.543294782270004,5.0689042022202315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
287,287,287,BLA,287,2023-01,2023-01-01,2023,1,36.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,158.0,73.0,5.0689042022202315,4.30406509320417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2023-02,2023-02-01,2023,2,37.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,73.0,58.0,4.30406509320417,4.07753744390572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,287,287,BLA,287,2023-03,2023-03-01,2023,3,38.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,58.0,70.0,4.07753744390572,4.2626798770413155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
287,287,287,BLA,287,2023-04,2023-04-01,2023,4,39.0,Pakistan,ucdp_actor_metadata_fallback,1,0.6931471805599453,False,True,70.0,73.0,4.2626798770413155,4.30406509320417,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9459101490553132,1.0,1.9459101490553132,1.0,1.9459101490553132,1.0,1.9459101490553132,0.6666666666666666,1.6094379124341003,0.0,0.0,1.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
