model_id,term,estimate,hac_se,z,p_value,ci_low,ci_high,is_signal
single_fatalities_present_raw,hamas_outcome_post_oct2023,3.0443479205810835,0.7890569990949982,3.8582104006082845,0.00011422030228275255,1.4977962023548872,4.590899638807279,False
single_fatalities_present_raw,Intercept,0.5475639206986396,0.3595725418139114,1.5228190615901334,0.12780397968494805,-0.15719826125662673,1.2523261026539059,False
single_fatalities_present_raw,actor_Taliban,2.9660516675676245,0.6142955554712392,4.828378849806757,1.3764903526228265e-06,1.7620323788439958,4.170070956291253,False
single_fatalities_present_raw,actor_FARC_family,0.6352646938232316,0.21126430874902105,3.006966475240817,0.0026386886151556904,0.2211866486751503,1.0493427389713128,False
joint_binary_raw,share_direct_conflict_relevance_raw,-0.3209926882470452,0.746279536313782,-0.4301239316202824,0.6671054923615838,-1.783700579422058,1.1417152029279674,True
joint_binary_raw,share_physical_violence_raw,1.6152096892993901,0.6549186491229074,2.4662753022265314,0.013652635676392794,0.33156913701849167,2.8988502415802886,True
joint_binary_raw,share_fatalities_present_raw,-0.7635172876259543,0.5670642333414224,-1.3464388031086594,0.17816104397233495,-1.874963184975142,0.3479286097232336,True
joint_binary_raw,log1p_y_ucdp_actor_fatalities,0.4166993274914232,0.0730586251432235,5.70362947118878,1.172828778070573e-08,0.27350442221070514,0.5598942327721412,False
joint_binary_raw,log1p_y_ucdp_actor_fatalities_lag1,0.10540551991303734,0.06292431539878557,1.6751158792118008,0.09391149798277523,-0.017926138268582373,0.22873717809465705,False
joint_binary_raw,log1p_y_ucdp_actor_fatalities_lag2,0.0021734070025949126,0.07354362498278516,0.029552622720237905,0.9764238503847834,-0.141972097963664,0.14631891196885383,False
joint_binary_raw,log1p_n_articles,-0.10776279868991609,0.06472995922885352,-1.6648056012042192,0.09595154610269946,-0.234633518778469,0.019107921398636818,False
joint_binary_raw,time_years,-0.048318791830843144,0.04908869940845372,-0.9843159915237438,0.3249601691278422,-0.14453264267141244,0.047895059009726154,False
joint_binary_raw,taliban_outcome_transition_aug2021,-0.29665304453925523,0.23988199697290366,-1.2366623935216123,0.2162124456737351,-0.7668217586061463,0.17351566952763592,False
joint_binary_raw,taliban_outcome_post_takeover,-2.0084976965735333,0.41942434370975884,-4.788700815047139,1.6786452886671357e-06,-2.8305694102446606,-1.186425982902406,False
joint_binary_raw,hamas_outcome_post_oct2023,3.398658900529508,0.7937136772902503,4.2819709396120995,1.8524517911037052e-05,1.8429800930406175,4.954337708018398,False
joint_binary_raw,Intercept,0.4697463730614482,0.4984375684114696,0.9424377350979767,0.34596857531627534,-0.5071912610250322,1.4466840071479286,False
joint_binary_raw,actor_Taliban,3.1741059892364722,0.6074612879275743,5.225198794256189,1.7396810039703976e-07,1.9834818648984267,4.364730113574518,False
joint_binary_raw,actor_FARC_family,0.6349824465898768,0.2002616187731188,3.170764575259245,0.0015203830790037074,0.24246967379456397,1.0274952193851896,False
