actor_key,actor_name,period_start,period_end,period_index,n_articles,n_unique_articles,n_direct_conflict_relevance,n_physical_violence,n_fatalities_present,n_context_three_violent,n_context_three_pol,n_context_three_other,y_ucdp_actor_fatalities,n_ucdp_actor_events,log1p_y_ucdp_actor_fatalities,log1p_n_articles,share_direct_conflict_relevance_raw,share_physical_violence_raw,share_fatalities_present_raw,share_context_three_violent_raw,share_context_three_pol_raw,share_context_three_other_raw,log1p_y_ucdp_actor_fatalities_next,y_ucdp_actor_fatalities_next,log1p_y_ucdp_actor_fatalities_lag1,log1p_y_ucdp_actor_fatalities_lag2,outcome_period_start,outcome_period_end,time_years,taliban_outcome_transition_aug2021,taliban_outcome_post_takeover,hamas_outcome_post_oct2023,month,share_direct_conflict_relevance_calibrated,share_physical_violence_calibrated,share_fatalities_present_calibrated
209,Hamas,2022-01-10,2022-01-24,59,57.0,57.0,31.0,8.0,4.0,18.0,35.0,4.0,2.0,1.0,1.0986122886681098,4.060443010546419,0.543859649122807,0.1403508771929824,0.0701754385964912,0.3157894736842105,0.6140350877192983,0.0701754385964912,0.0,0.0,0.6931471805599453,0.0,2022-01-24,2022-02-07,2.2614647501711156,0.0,0.0,0.0,2022-01-10,0.4723594269146933,0.0,0.0
209,Hamas,2022-01-24,2022-02-07,60,38.0,38.0,21.0,16.0,12.0,16.0,20.0,2.0,0.0,0.0,0.0,3.6635616461296463,0.5526315789473685,0.4210526315789473,0.3157894736842105,0.4210526315789473,0.5263157894736842,0.0526315789473684,0.0,0.0,1.0986122886681098,0.6931471805599453,2022-02-07,2022-02-21,2.299794661190965,0.0,0.0,0.0,2022-01-24,0.48572154148942936,0.3305448722745161,0.21627710504083353
209,Hamas,2022-02-07,2022-02-21,61,66.0,66.0,39.0,19.0,10.0,21.0,38.0,7.0,0.0,0.0,0.0,4.204692619390966,0.5909090909090909,0.2878787878787879,0.1515151515151515,0.3181818181818182,0.5757575757575758,0.106060606060606,0.0,0.0,0.0,1.0986122886681098,2022-02-21,2022-03-07,2.3381245722108144,0.0,0.0,0.0,2022-02-07,0.5440289505428227,0.13894417590749694,0.0035670703088331564
209,Hamas,2022-02-21,2022-03-07,62,26.0,26.0,15.0,6.0,1.0,6.0,18.0,2.0,0.0,0.0,0.0,3.295836866004329,0.5769230769230769,0.2307692307692307,0.0384615384615384,0.2307692307692307,0.6923076923076923,0.0769230769230769,0.0,0.0,0.0,0.0,2022-03-07,2022-03-21,2.376454483230664,0.0,0.0,0.0,2022-02-21,0.522724320311775,0.056779160560792526,0.0
209,Hamas,2022-03-07,2022-03-21,63,24.0,24.0,10.0,5.0,4.0,4.0,19.0,1.0,0.0,0.0,0.0,3.218875824868201,0.4166666666666667,0.2083333333333333,0.1666666666666666,0.1666666666666666,0.7916666666666666,0.0416666666666666,0.0,0.0,0.0,0.0,2022-03-21,2022-04-04,2.414784394250513,0.0,0.0,0.0,2022-03-07,0.2786087655810213,0.024500047388873018,0.023185957007415662
209,Hamas,2022-03-21,2022-04-04,64,44.0,44.0,21.0,9.0,7.0,9.0,30.0,5.0,0.0,0.0,0.0,3.80666248977032,0.4772727272727273,0.2045454545454545,0.1590909090909091,0.2045454545454545,0.6818181818181818,0.1136363636363636,0.0,0.0,0.0,0.0,2022-04-04,2022-04-18,2.4531143052703626,0.0,0.0,0.0,2022-03-21,0.3709288299155609,0.01905032698322427,0.013376513658124463
209,Hamas,2022-04-04,2022-04-18,65,68.0,68.0,57.0,40.0,25.0,40.0,21.0,7.0,0.0,0.0,0.0,4.23410650459726,0.8382352941176471,0.5882352941176471,0.3676470588235294,0.5882352941176471,0.3088235294117647,0.1029411764705882,0.6931471805599453,1.0,0.0,0.0,2022-04-18,2022-05-02,2.4914442162902124,0.0,0.0,0.0,2022-04-04,0.9207762719080395,0.5710749468965863,0.28342471880331965
209,Hamas,2022-04-18,2022-05-02,66,125.0,125.0,104.0,79.0,15.0,81.0,34.0,10.0,1.0,1.0,0.6931471805599453,4.836281906951478,0.832,0.632,0.12,0.648,0.272,0.08,0.0,0.0,0.0,0.0,2022-05-02,2022-05-16,2.529774127310062,0.0,0.0,0.0,2022-04-18,0.9112781664656212,0.6340403753198749,0.0
209,Hamas,2022-05-02,2022-05-16,67,95.0,95.0,70.0,41.0,36.0,49.0,42.0,4.0,0.0,0.0,0.0,4.564348191467836,0.7368421052631579,0.431578947368421,0.3789473684210526,0.5157894736842106,0.4421052631578947,0.0421052631578947,0.0,0.0,0.6931471805599453,0.0,2022-05-16,2022-05-30,2.568104038329911,0.0,0.0,0.0,2022-05-02,0.7663259475588851,0.34568935845442433,0.2980568853843987
209,Hamas,2022-05-16,2022-05-30,68,63.0,63.0,43.0,17.0,6.0,20.0,39.0,4.0,0.0,0.0,0.0,4.1588830833596715,0.6825396825396826,0.2698412698412698,0.0952380952380952,0.3174603174603174,0.6190476190476191,0.0634920634920634,0.0,0.0,0.0,0.6931471805599453,2022-05-30,2022-06-13,2.6064339493497606,0.0,0.0,0.0,2022-05-16,0.6836080954295671,0.11299312635678854,0.0
209,Hamas,2022-05-30,2022-06-13,69,40.0,40.0,23.0,7.0,4.0,8.0,27.0,5.0,0.0,0.0,0.0,3.713572066704308,0.575,0.175,0.1,0.2,0.675,0.125,0.0,0.0,0.0,0.0,2022-06-13,2022-06-27,2.64476386036961,0.0,0.0,0.0,2022-05-30,0.519794933655006,0.0,0.0
209,Hamas,2022-06-13,2022-06-27,70,76.0,76.0,59.0,44.0,14.0,48.0,25.0,3.0,0.0,0.0,0.0,4.343805421853684,0.7763157894736842,0.5789473684210527,0.1842105263157894,0.631578947368421,0.3289473684210526,0.0394736842105263,0.0,0.0,0.0,0.0,2022-06-27,2022-07-11,2.6830937713894594,0.0,0.0,0.0,2022-06-13,0.826455463145197,0.557712164973138,0.04590256265840599
209,Hamas,2022-06-27,2022-07-11,71,34.0,34.0,21.0,1.0,1.0,2.0,28.0,4.0,0.0,0.0,0.0,3.5553480614894135,0.6176470588235294,0.0294117647058823,0.0294117647058823,0.0588235294117647,0.8235294117647058,0.1176470588235294,0.0,0.0,0.0,0.0,2022-07-11,2022-07-25,2.7214236824093088,0.0,0.0,0.0,2022-06-27,0.5847583906904137,0.0,0.0
209,Hamas,2022-07-11,2022-07-25,72,69.0,69.0,54.0,40.0,3.0,42.0,19.0,8.0,0.0,0.0,0.0,4.248495242049359,0.782608695652174,0.5797101449275363,0.0434782608695652,0.6086956521739131,0.2753623188405797,0.1159420289855072,0.0,0.0,0.0,0.0,2022-07-25,2022-08-08,2.759753593429158,0.0,0.0,0.0,2022-07-11,0.8360413279488121,0.558809591507914,0.0
209,Hamas,2022-07-25,2022-08-08,73,96.0,96.0,79.0,58.0,53.0,62.0,26.0,8.0,0.0,0.0,0.0,4.574710978503383,0.8229166666666666,0.6041666666666666,0.5520833333333334,0.6458333333333334,0.2708333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,2022-08-08,2022-08-22,2.7980835044490076,0.0,0.0,0.0,2022-07-25,0.8974416968234821,0.5939958297791678,0.5222413874026096
209,Hamas,2022-08-08,2022-08-22,74,79.0,79.0,55.0,41.0,36.0,45.0,28.0,6.0,0.0,0.0,0.0,4.382026634673881,0.6962025316455697,0.5189873417721519,0.4556962025316455,0.569620253164557,0.3544303797468354,0.0759493670886076,0.0,0.0,0.0,0.0,2022-08-22,2022-09-05,2.836413415468857,0.0,0.0,0.0,2022-08-08,0.7044204547189691,0.47144610445467405,0.39743484630822473
209,Hamas,2022-08-22,2022-09-05,75,28.0,28.0,18.0,12.0,10.0,11.0,15.0,2.0,0.0,0.0,0.0,3.367295829986474,0.6428571428571429,0.4285714285714285,0.3571428571428571,0.3928571428571428,0.5357142857142857,0.0714285714285714,0.6931471805599453,1.0,0.0,0.0,2022-09-05,2022-09-19,2.8747433264887063,0.0,0.0,0.0,2022-08-22,0.6231604342581424,0.3413623624030219,0.2698233897895964
