actor_key,actor_name,period_start,period_end,period_index,n_articles,n_unique_articles,n_direct_conflict_relevance,n_physical_violence,n_fatalities_present,n_context_three_violent,n_context_three_pol,n_context_three_other,y_ucdp_actor_fatalities,n_ucdp_actor_events,log1p_y_ucdp_actor_fatalities,log1p_n_articles,share_direct_conflict_relevance_raw,share_physical_violence_raw,share_fatalities_present_raw,share_context_three_violent_raw,share_context_three_pol_raw,share_context_three_other_raw,log1p_y_ucdp_actor_fatalities_next,y_ucdp_actor_fatalities_next,log1p_y_ucdp_actor_fatalities_lag1,log1p_y_ucdp_actor_fatalities_lag2,outcome_period_start,outcome_period_end,time_years,taliban_outcome_transition_aug2021,taliban_outcome_post_takeover,hamas_outcome_post_oct2023,month,share_direct_conflict_relevance_calibrated,share_physical_violence_calibrated,share_fatalities_present_calibrated
209,Hamas,2023-06-12,2023-07-10,48,259.0,259.0,209.0,157.0,140.0,156.0,79.0,24.0,7.0,3.0,2.0794415416798357,5.560681631015528,0.806949806949807,0.6061776061776062,0.5405405405405406,0.6023166023166023,0.305019305019305,0.09266409266409266,1.6094379124341003,4.0,0.0,1.9459101490553132,2023-07-10,2023-08-07,3.679671457905544,0.0,0.0,0.0,2023-06-12,0.8955437217288233,0.6185343135972372,0.5299104414148662
209,Hamas,2023-07-10,2023-08-07,49,150.0,150.0,107.0,62.0,40.0,59.0,78.0,13.0,4.0,2.0,1.6094379124341003,5.017279836814924,0.7133333333333334,0.41333333333333333,0.26666666666666666,0.3933333333333333,0.52,0.08666666666666667,0.0,0.0,2.0794415416798357,0.0,2023-08-07,2023-09-04,3.756331279945243,0.0,0.0,0.0,2023-07-10,0.7518434913468774,0.34214908034849956,0.1717469682071452
209,Hamas,2023-08-07,2023-09-04,50,128.0,128.0,96.0,57.0,44.0,58.0,61.0,9.0,0.0,0.0,0.0,4.859812404361672,0.75,0.4453125,0.34375,0.453125,0.4765625,0.0703125,2.0794415416798357,7.0,1.6094379124341003,2.0794415416798357,2023-09-04,2023-10-02,3.8329911019849416,0.0,0.0,0.0,2023-08-07,0.8081264108352144,0.3879817582284608,0.27255408062930186
209,Hamas,2023-09-04,2023-10-02,51,244.0,244.0,201.0,148.0,99.0,151.0,82.0,11.0,7.0,3.0,2.0794415416798357,5.501258210544727,0.8237704918032787,0.6065573770491803,0.4057377049180328,0.6188524590163934,0.3360655737704918,0.045081967213114756,9.262363400043334,10533.0,0.0,1.6094379124341003,2023-10-02,2023-10-30,3.909650924024641,0.0,0.0,1.0,2023-09-04,0.9213632831291863,0.6190786028279879,0.35361961410126214
209,Hamas,2023-10-02,2023-10-30,52,16642.0,16642.0,14516.0,8858.0,7339.0,8736.0,6867.0,1039.0,10533.0,451.0,9.262363400043334,9.719744986586726,0.8722509313784401,0.5322677562792933,0.4409926691503425,0.5249369066218003,0.4126306934262709,0.062432399951928855,8.931684110731714,7567.0,2.0794415416798357,0.0,2023-10-30,2023-11-27,3.9863107460643397,0.0,0.0,1.0,2023-10-02,0.9957802106937681,0.5126064019085129,0.39972492622414507
209,Hamas,2023-10-30,2023-11-27,53,1159.0,1159.0,972.0,610.0,481.0,621.0,462.0,76.0,7567.0,398.0,8.931684110731714,7.05617528410041,0.8386540120793787,0.5263157894736842,0.41501294219154444,0.5358067299396031,0.3986194995685936,0.06557377049180328,9.034676602846295,8388.0,9.262363400043334,2.0794415416798357,2023-11-27,2023-12-25,4.0629705681040384,0.0,0.0,1.0,2023-10-30,0.9442093187674436,0.5040760177306771,0.3657494720892371
209,Hamas,2023-11-27,2023-12-25,54,4813.0,4813.0,4091.0,2473.0,1920.0,2488.0,2020.0,305.0,8388.0,327.0,9.034676602846295,8.479283618343016,0.8499896114689383,0.5138167463120715,0.3989195927695824,0.5169333056305838,0.4196966548929981,0.06337003947641803,8.056109659545061,3152.0,8.931684110731714,9.262363400043334,2023-12-25,2024-01-22,4.139630390143737,0.0,0.0,1.0,2023-11-27,0.9616093358891151,0.4861623358325478,0.3447031055885394
209,Hamas,2023-12-25,2024-01-22,55,4502.0,4502.0,3728.0,2226.0,1879.0,2281.0,1934.0,287.0,3152.0,210.0,8.056109659545061,8.412499120301572,0.8280764104842292,0.4944469124833407,0.41737005775211017,0.5066637050199911,0.42958685028876054,0.06374944469124834,7.741533589281828,2301.0,9.034676602846295,8.931684110731714,2024-01-22,2024-02-19,4.216290212183436,0.0,0.0,1.0,2023-12-25,0.9279728197049116,0.45840140748459435,0.36883203226185496
209,Hamas,2024-01-22,2024-02-19,56,3395.0,3395.0,2711.0,1363.0,1125.0,1368.0,1806.0,221.0,2301.0,229.0,7.741533589281828,8.130353547431238,0.7985272459499264,0.40147275405007365,0.33136966126656847,0.4029455081001473,0.5319587628865979,0.06509572901325479,7.754052639035757,2330.0,8.056109659545061,9.034676602846295,2024-02-19,2024-03-18,4.292950034223135,0.0,0.0,1.0,2024-01-22,0.8826151856567719,0.3251504476003234,0.2563634704862695
209,Hamas,2024-02-19,2024-03-18,57,2746.0,2746.0,2224.0,1025.0,852.0,1057.0,1486.0,203.0,2330.0,196.0,7.754052639035757,7.918264686095274,0.809905316824472,0.37327021121631465,0.3102694828841952,0.38492352512745814,0.5411507647487254,0.07392571012381646,7.264730177929867,1428.0,7.741533589281828,8.056109659545061,2024-03-18,2024-04-15,4.369609856262834,0.0,0.0,1.0,2024-02-19,0.9000803960285348,0.28473044308398243,0.22876933356536835
209,Hamas,2024-03-18,2024-04-15,58,2934.0,2934.0,2425.0,1233.0,1075.0,1219.0,1481.0,234.0,1428.0,180.0,7.264730177929867,7.984462732262196,0.8265167007498296,0.42024539877300615,0.3663940013633265,0.4154737559645535,0.5047716428084527,0.07975460122699386,6.903747257584598,995.0,7.754052639035757,7.741533589281828,2024-04-15,2024-05-13,4.446269678302532,0.0,0.0,1.0,2024-03-18,0.9255786828665556,0.35205548197815645,0.3021671797573493
209,Hamas,2024-04-15,2024-05-13,59,2917.0,2917.0,2358.0,1040.0,746.0,1043.0,1537.0,337.0,995.0,167.0,6.903747257584598,7.978653729082731,0.8083647583133357,0.3565306822077477,0.2557422008913267,0.3575591360987316,0.5269112101474117,0.1155296537538567,7.427738840532894,1681.0,7.264730177929867,7.754052639035757,2024-05-13,2024-06-10,4.522929500342231,0.0,0.0,1.0,2024-04-15,0.8977156561017342,0.2607392788079095,0.15746030205060427
209,Hamas,2024-05-13,2024-06-10,60,3177.0,3177.0,2680.0,1583.0,1299.0,1584.0,1365.0,228.0,1681.0,209.0,7.427738840532894,8.064007347096661,0.8435631098520617,0.4982688070506767,0.408876298394712,0.4985835694050991,0.42965061378659114,0.07176581680830972,7.1808311990445555,1313.0,6.903747257584598,7.264730177929867,2024-06-10,2024-07-08,4.59958932238193,0.0,0.0,1.0,2024-05-13,0.951744728441088,0.46387896305762527,0.35772416604224877
209,Hamas,2024-06-10,2024-07-08,61,1954.0,1954.0,1584.0,873.0,724.0,874.0,950.0,130.0,1313.0,230.0,7.1808311990445555,7.578145472419466,0.8106448311156602,0.4467758444216991,0.3705220061412487,0.44728761514841353,0.48618219037871035,0.06653019447287616,7.333676395657684,1530.0,7.427738840532894,6.903747257584598,2024-07-08,2024-08-05,4.676249144421629,0.0,0.0,1.0,2024-06-10,0.9012155421188464,0.3900790296866656,0.30756565208245895
209,Hamas,2024-07-08,2024-08-05,62,3389.0,3389.0,2978.0,1765.0,1653.0,1511.0,1727.0,151.0,1530.0,222.0,7.333676395657684,8.128585200374497,0.8787252876954854,0.5208025966361759,0.48775449985246383,0.4458542342874004,0.5095898495131307,0.04455591619946887,7.009408932708637,1106.0,7.1808311990445555,7.427738840532894,2024-08-05,2024-09-02,4.7529089664613275,0.0,0.0,1.0,2024-07-08,1.0,0.49617448627285426,0.46087854946290746
209,Hamas,2024-08-05,2024-09-02,63,3019.0,3019.0,2572.0,1276.0,1051.0,1248.0,1623.0,148.0,1106.0,250.0,7.009408932708637,8.013012110368916,0.851937727724412,0.42265650877774097,0.34812851937727723,0.41338191454123885,0.5375952302086784,0.049022855250082806,6.734591659972948,840.0,7.333676395657684,7.1808311990445555,2024-09-02,2024-09-30,4.829568788501026,0.0,0.0,1.0,2024-08-05,0.9645996723534992,0.35551109510691725,0.27828016791718657
209,Hamas,2024-09-02,2024-09-30,64,2288.0,2288.0,1917.0,1092.0,989.0,1076.0,1032.0,180.0,840.0,223.0,6.734591659972948,7.735870319952567,0.8378496503496503,0.4772727272727273,0.43225524475524474,0.47027972027972026,0.45104895104895104,0.07867132867132867,7.489970898834801,1789.0,7.009408932708637,7.333676395657684,2024-09-30,2024-10-28,4.906228610540725,0.0,0.0,1.0,2024-09-02,0.9429746325908853,0.433787292088357,0.3882984026789336
209,Hamas,2024-09-30,2024-10-28,65,4208.0,4208.0,3398.0,2265.0,1932.0,2228.0,1729.0,251.0,1789.0,237.0,7.489970898834801,8.344980368770571,0.8075095057034221,0.5382604562737643,0.4591254752851711,0.529467680608365,0.41088403041825095,0.059648288973384034,7.27655640271871,1445.0,6.734591659972948,7.009408932708637,2024-10-28,2024-11-25,4.982888432580425,0.0,0.0,1.0,2024-09-30,0.8964028529984808,0.5211951650661258,0.42343842883901434
209,Hamas,2024-10-28,2024-11-25,66,1318.0,1318.0,1084.0,532.0,454.0,561.0,676.0,81.0,1445.0,277.0,7.27655640271871,7.1846291527173145,0.8224582701062215,0.40364188163884673,0.34446130500758726,0.42564491654021247,0.5128983308042488,0.061456752655538696,7.101675971619444,1213.0,7.489970898834801,6.734591659972948,2024-11-25,2024-12-23,5.059548254620124,0.0,0.0,1.0,2024-10-28,0.9193490376348321,0.3282592504998186,0.273484302517297
209,Hamas,2024-11-25,2024-12-23,67,1133.0,1133.0,866.0,438.0,348.0,448.0,617.0,68.0,1213.0,247.0,7.101675971619444,7.033506484287697,0.764342453662842,0.38658428949691087,0.30714916151809357,0.3954104148278906,0.5445719329214475,0.06001765225066196,7.079184394609668,1186.0,7.27655640271871,7.489970898834801,2024-12-23,2025-01-20,5.136208076659822,0.0,0.0,1.0,2024-11-25,0.8301419153289674,0.3038122367862309,0.22468867730488146
209,Hamas,2024-12-23,2025-01-20,68,1616.0,1616.0,1344.0,665.0,563.0,636.0,911.0,69.0,1186.0,307.0,7.079184394609668,7.388327859577107,0.8316831683168316,0.411509900990099,0.34839108910891087,0.3935643564356436,0.5637376237623762,0.0426980198019802,4.23410650459726,68.0,7.101675971619444,7.27655640271871,2025-01-20,2025-02-17,5.212867898699521,0.0,0.0,1.0,2024-12-23,0.9335091522696287,0.3395357293473781,0.2786235481955275
209,Hamas,2025-01-20,2025-02-17,69,1579.0,1579.0,1287.0,443.0,342.0,475.0,1026.0,78.0,68.0,44.0,4.23410650459726,7.365180126021013,0.8150728309056364,0.2805573147561748,0.21659278024065864,0.30082330588980366,0.6497783407219759,0.04939835338822039,4.770684624465665,117.0,7.079184394609668,7.101675971619444,2025-02-17,2025-03-17,5.28952772073922,0.0,0.0,1.0,2025-01-20,0.9080124718190355,0.15185392497242672,0.1062619446608417
